y, e, y(t;y;e)
-19.6,  -14.8,  0.111111
-19.6,  -14.6,  0.111111
-19.6,  -14.4,  0.111111
-19.6,  -14.2,  0.111111
-19.6,  -14,  0.111111
-19.6,  -13.8,  0.111111
-19.6,  -13.6,  0.111111
-19.6,  -13.4,  0.111111
-19.6,  -13.2,  0.111111
-19.6,  -13,  0.111111
-19.6,  -12.8,  0.111111
-19.6,  -12.6,  0.111111
-19.6,  -12.4,  0.111111
-19.6,  -12.2,  0.111111
-19.6,  -12,  0.111111
-19.6,  -11.8,  0.111111
-19.6,  -11.6,  0.111111
-19.6,  -11.4,  0.111111
-19.6,  -11.2,  0.111111
-19.6,  -11,  0.111111
-19.6,  -10.8,  0.111111
-19.6,  -10.6,  0.111111
-19.6,  -10.4,  0.111111
-19.6,  -10.2,  0.111111
-19.6,  -10,  0.111111
-19.6,  -9.8,  0.111111
-19.6,  -9.6,  0.111111
-19.6,  -9.4,  0.111111
-19.6,  -9.2,  0.111111
-19.6,  -9,  0.111111
-19.6,  -8.8,  0.111111
-19.6,  -8.6,  0.111111
-19.6,  -8.4,  0.111111
-19.6,  -8.2,  0.111111
-19.6,  -8,  0.111111
-19.6,  -7.8,  0.111111
-19.6,  -7.6,  0.111111
-19.6,  -7.4,  0.111111
-19.6,  -7.2,  0.111111
-19.6,  -7,  0.111111
-19.6,  -6.8,  0.111111
-19.6,  -6.6,  0.111111
-19.6,  -6.4,  0.111111
-19.6,  -6.2,  0.111111
-19.6,  -6,  0.111111
-19.6,  -5.8,  0.111111
-19.6,  -5.6,  0.111111
-19.6,  -5.4,  0.111111
-19.6,  -5.2,  0.111111
-19.6,  -5,  0.111111
-19.6,  -4.8,  0.111111
-19.6,  -4.6,  0.111111
-19.6,  -4.4,  0.111111
-19.6,  -4.2,  0.111111
-19.6,  -4,  0.111111
-19.6,  -3.8,  0.111111
-19.6,  -3.6,  0.111111
-19.6,  -3.4,  0.111111
-19.6,  -3.2,  0.111111
-19.6,  -3,  0.111111
-19.6,  -2.8,  0.111111
-19.6,  -2.6,  0.111111
-19.6,  -2.4,  0.111111
-19.6,  -2.2,  0.111111
-19.6,  -2,  0.111111
-19.6,  -1.8,  0.111111
-19.6,  -1.6,  0.111111
-19.6,  -1.4,  0.111111
-19.6,  -1.2,  0.111111
-19.6,  -1,  0.111111
-19.6,  -0.8,  0.111111
-19.6,  -0.6,  0.111111
-19.6,  -0.4,  0.111111
-19.6,  -0.2,  0.111111
-19.6,  0,  0.111111
-19.6,  0.2,  0.111111
-19.6,  0.4,  0.111111
-19.6,  0.6,  0.111111
-19.6,  0.8,  0.111111
-19.6,  1,  0.111111
-19.6,  1.2,  0.111111
-19.6,  1.4,  0.111111
-19.6,  1.6,  0.111111
-19.6,  1.8,  0.111111
-19.6,  2,  0.111111
-19.6,  2.2,  0.111111
-19.6,  2.4,  0.111111
-19.6,  2.6,  0.111111
-19.6,  2.8,  0.111111
-19.6,  3,  0.111111
-19.6,  3.2,  0.111111
-19.6,  3.4,  0.111111
-19.6,  3.6,  0.111111
-19.6,  3.8,  0.111111
-19.6,  4,  0.111111
-19.6,  4.2,  0.111111
-19.6,  4.4,  0.111111
-19.6,  4.6,  0.111111
-19.6,  4.8,  0.111111
-19.6,  5,  0.111111
-19.6,  5.2,  0.111111
-19.6,  5.4,  0.111111
-19.6,  5.6,  0.111111
-19.6,  5.8,  0.111111
-19.6,  6,  0.111111
-19.6,  6.2,  0.111111
-19.6,  6.4,  0.111111
-19.6,  6.6,  0.111111
-19.6,  6.8,  0.111111
-19.6,  7,  0.111111
-19.6,  7.2,  0.111111
-19.6,  7.4,  0.111111
-19.6,  7.6,  0.111111
-19.6,  7.8,  0.111111
-19.6,  8,  0.111111
-19.6,  8.2,  0.111111
-19.6,  8.4,  0.111111
-19.6,  8.6,  0.111111
-19.6,  8.8,  0.111111
-19.6,  9,  0.111111
-19.6,  9.2,  0.111111
-19.6,  9.4,  0.111111
-19.6,  9.6,  0.111111
-19.6,  9.8,  0.111111
-19.6,  10,  0.111111
-19.6,  10.2,  0.111111
-19.6,  10.4,  0.111111
-19.6,  10.6,  0.111111
-19.6,  10.8,  0.111111
-19.6,  11,  0.111111
-19.6,  11.2,  0.111111
-19.6,  11.4,  0.111111
-19.6,  11.6,  0.111111
-19.6,  11.8,  0.111111
-19.6,  12,  0.111111
-19.6,  12.2,  0.111111
-19.6,  12.4,  0.111111
-19.6,  12.6,  0.111111
-19.6,  12.8,  0.111111
-19.6,  13,  0.111111
-19.6,  13.2,  0.111111
-19.6,  13.4,  0.111111
-19.6,  13.6,  0.111111
-19.6,  13.8,  0.111111
-19.6,  14,  0.111111
-19.6,  14.2,  0.111111
-19.6,  14.4,  0.111111
-19.6,  14.6,  0.111111
-19.6,  14.8,  0.111111
-19.6,  15,  0.111111
-19.6,  15.2,  0.111111
-19.6,  15.4,  0.111111
-19.6,  15.6,  0.111111
-19.6,  15.8,  0.111111
-19.6,  16,  0.111111
-19.6,  16.2,  0.111111
-19.6,  16.4,  0.111111
-19.6,  16.6,  0.111111
-19.6,  16.8,  0.111111
-19.6,  17,  0.111111
-19.6,  17.2,  0.111111
-19.6,  17.4,  0.111111
-19.6,  17.6,  0.111111
-19.6,  17.8,  0.111111
-19.6,  18,  0.111111
-19.6,  18.2,  0.111111
-19.6,  18.4,  0.111111
-19.6,  18.6,  0.111111
-19.6,  18.8,  0.111111
-19.6,  19,  0.111111
-19.6,  19.2,  0.111111
-19.6,  19.4,  0.111111
-19.6,  19.6,  0.111111
-19.6,  19.8,  0.111111
-19.6,  20,  0.111111
-19.4,  -20,  0.111111
-19.4,  -19.8,  0.111111
-19.4,  -19.6,  0.111111
-19.4,  -19.4,  0.111111
-19.4,  -19.2,  0.111111
-19.4,  -19,  0.111111
-19.4,  -18.8,  0.111111
-19.4,  -18.6,  0.111111
-19.4,  -18.4,  0.111111
-19.4,  -18.2,  0.111111
-19.4,  -18,  0.111111
-19.4,  -17.8,  0.111111
-19.4,  -17.6,  0.111111
-19.4,  -17.4,  0.111111
-19.4,  -17.2,  0.111111
-19.4,  -17,  0.111111
-19.4,  -16.8,  0.111111
-19.4,  -16.6,  0.111111
-19.4,  -16.4,  0.111111
-19.4,  -16.2,  0.111111
-19.4,  -16,  0.111111
-19.4,  -15.8,  0.111111
-19.4,  -15.6,  0.111111
-19.4,  -15.4,  0.111111
-19.4,  -15.2,  0.111111
-19.4,  -15,  0.111111
-19.4,  -14.8,  0.111111
-19.4,  -14.6,  0.111111
-19.4,  -14.4,  0.111111
-19.4,  -14.2,  0.111111
-19.4,  -14,  0.111111
-19.4,  -13.8,  0.111111
-19.4,  -13.6,  0.111111
-19.4,  -13.4,  0.111111
-19.4,  -13.2,  0.111111
-19.4,  -13,  0.111111
-19.4,  -12.8,  0.111111
-19.4,  -12.6,  0.111111
-19.4,  -12.4,  0.111111
-19.4,  -12.2,  0.111111
-19.4,  -12,  0.111111
-19.4,  -11.8,  0.111111
-19.4,  -11.6,  0.111111
-19.4,  -11.4,  0.111111
-19.4,  -11.2,  0.111111
-19.4,  -11,  0.111111
-19.4,  -10.8,  0.111111
-19.4,  -10.6,  0.111111
-19.4,  -10.4,  0.111111
-19.4,  -10.2,  0.111111
-19.4,  -10,  0.111111
-19.4,  -9.8,  0.111111
-19.4,  -9.6,  0.111111
-19.4,  -9.4,  0.111111
-19.4,  -9.2,  0.111111
-19.4,  -9,  0.111111
-19.4,  -8.8,  0.111111
-19.4,  -8.6,  0.111111
-19.4,  -8.4,  0.111111
-19.4,  -8.2,  0.111111
-19.4,  -8,  0.111111
